,strain,D12,D3,plate,well,col,row,replicate,estradiol,auc,dgr
308,PL0013,pdz3,sh33,4,B9,9,B,3,10,3.6559999999999997,0.0040000000000000036
309,PL0013,pdz3,sh33,4,B10,10,B,1,20,3.6629999999999994,0.0040000000000000036
310,PL0013,pdz3,sh33,4,B11,11,B,2,20,3.17,0.0040000000000000036
311,PL0013,pdz3,sh33,4,B12,12,B,3,20,3.9550000000000005,0.0040000000000000036
312,PL0013,pdz1,sh33,4,C1,1,C,1,0,3.7024999999999997,0.0040000000000000036
313,PL0013,pdz1,sh33,4,C2,2,C,2,0,3.4639999999999995,0.0040000000000000036
314,PL0013,pdz1,sh33,4,C3,3,C,3,0,4.846500000000001,0.0040000000000000036
315,PL0013,pdz1,sh33,4,C4,4,C,1,5,3.469499999999999,0.0040000000000000036
316,PL0013,pdz1,sh33,4,C5,5,C,2,5,3.207,0.0040000000000000036
317,PL0013,pdz1,sh33,4,C6,6,C,3,5,4.0895,0.0040000000000000036
318,PL0013,pdz1,sh33,4,C7,7,C,1,10,3.6629999999999994,0.0040000000000000036
319,PL0013,pdz1,sh33,4,C8,8,C,2,10,3.2399999999999998,0.0040000000000000036
320,PL0013,pdz1,sh33,4,C9,9,C,3,10,4.051499999999999,0.0040000000000000036
321,PL0013,pdz1,sh33,4,C10,10,C,1,20,3.425,0.0040000000000000036
322,PL0013,pdz1,sh33,4,C11,11,C,2,20,2.9560000000000004,0.0040000000000000036
323,PL0013,pdz1,sh33,4,C12,12,C,3,20,5.1205,0.008000000000000007
324,PL0013,pdz3,sh31,4,D1,1,D,1,0,4.5275,0.0040000000000000036
325,PL0013,pdz3,sh31,4,D2,2,D,2,0,2.7875000000000005,0.0040000000000000036
326,PL0013,pdz3,sh31,4,D3,3,D,3,0,4.115499999999999,0.0040000000000000036
327,PL0013,pdz3,sh31,4,D4,4,D,1,5,3.9929999999999994,0.0040000000000000036
328,PL0013,pdz3,sh31,4,D5,5,D,2,5,3.655499999999999,0.0040000000000000036
329,PL0013,pdz3,sh31,4,D6,6,D,3,5,3.9334999999999996,0.0040000000000000036
330,PL0013,pdz3,sh31,4,D7,7,D,1,10,3.7179999999999995,0.0040000000000000036
331,PL0013,pdz3,sh31,4,D8,8,D,2,10,2.8745000000000003,0.0040000000000000036
332,PL0013,pdz3,sh31,4,D9,9,D,3,10,4.0665,0.0040000000000000036
333,PL0013,pdz3,sh31,4,D10,10,D,1,20,4.196,0.0040000000000000036
334,PL0013,pdz3,sh31,4,D11,11,D,2,20,3.6889999999999996,0.008000000000000007
335,PL0013,pdz3,sh31,4,D12,12,D,3,20,4.266500000000001,0.008000000000000007
336,PL0013,pdz1,sh31,4,E1,1,E,1,0,3.84,0.0040000000000000036
337,PL0013,pdz1,sh31,4,E2,2,E,2,0,3.011,0.0040000000000000036
338,PL0013,pdz1,sh31,4,E3,3,E,3,0,3.7244999999999995,0.0040000000000000036
339,PL0013,pdz1,sh31,4,E4,4,E,1,5,6.741,0.01200000000000001
340,PL0013,pdz1,sh31,4,E5,5,E,2,5,4.5489999999999995,0.008000000000000007
341,PL0013,pdz1,sh31,4,E6,6,E,3,5,6.369,0.008000000000000007
342,PL0013,pdz1,sh31,4,E7,7,E,1,10,12.5005,0.03200000000000003
343,PL0013,pdz1,sh31,4,E8,8,E,2,10,7.189,0.020000000000000018
344,PL0013,pdz1,sh31,4,E9,9,E,3,10,9.030999999999999,0.02400000000000002
345,PL0013,pdz1,sh31,4,E10,10,E,1,20,18.754499999999997,0.06800000000000006
346,PL0013,pdz1,sh31,4,E11,11,E,2,20,10.8875,0.052000000000000046
347,PL0013,pdz1,sh31,4,E12,12,E,3,20,15.008,0.07200000000000006
348,PL0013,sh31,pdz2,4,F1,1,F,1,0,3.7175000000000002,0.0040000000000000036
349,PL0013,sh31,pdz2,4,F2,2,F,2,0,4.0565,0.0040000000000000036
350,PL0013,sh31,pdz2,4,F3,3,F,3,0,4.4205000000000005,0.0040000000000000036
351,PL0013,sh31,pdz2,4,F4,4,F,1,5,4.687999999999999,0.008000000000000007
352,PL0013,sh31,pdz2,4,F5,5,F,2,5,3.829999999999999,0.0040000000000000036
353,PL0013,sh31,pdz2,4,F6,6,F,3,5,4.148,0.0040000000000000036
354,PL0013,sh31,pdz2,4,F7,7,F,1,10,4.382,0.008000000000000007
355,PL0013,sh31,pdz2,4,F8,8,F,2,10,4.431999999999999,0.0040000000000000036
356,PL0013,sh31,pdz2,4,F9,9,F,3,10,4.5825,0.0040000000000000036
357,PL0013,sh31,pdz2,4,F10,10,F,1,20,5.371999999999999,0.01200000000000001
358,PL0013,sh31,pdz2,4,F11,11,F,2,20,4.0865,0.008000000000000007
359,PL0013,sh31,pdz2,4,F12,12,F,3,20,5.2405,0.008000000000000007
360,PL0013,sh32,pdz2,4,G1,1,G,1,0,4.0195,0.0040000000000000036
361,PL0013,sh32,pdz2,4,G2,2,G,2,0,4.427499999999999,0.0040000000000000036
362,PL0013,sh32,pdz2,4,G3,3,G,3,0,4.890499999999999,0.007999999999999896
363,PL0013,sh32,pdz2,4,G4,4,G,1,5,3.6499999999999995,0.0040000000000000036
364,PL0013,sh32,pdz2,4,G5,5,G,2,5,3.7824999999999998,0.0040000000000000036
365,PL0013,sh32,pdz2,4,G6,6,G,3,5,4.3875,0.0040000000000000036
366,PL0013,sh32,pdz2,4,G7,7,G,1,10,3.4619999999999997,0.0040000000000000036
367,PL0013,sh32,pdz2,4,G8,8,G,2,10,4.0169999999999995,0.0040000000000000036
368,PL0013,sh32,pdz2,4,G9,9,G,3,10,4.121499999999998,0.02399999999999991
369,PL0013,sh32,pdz2,4,G10,10,G,1,20,3.396,0.0040000000000000036
370,PL0013,sh32,pdz2,4,G11,11,G,2,20,3.0195000000000003,0.0040000000000000036
371,PL0013,sh32,pdz2,4,G12,12,G,3,20,4.0745,0.0040000000000000036
372,PL0013,sh33,pdz2,4,H1,1,H,1,0,3.4565,0.0040000000000000036
373,PL0013,sh33,pdz2,4,H2,2,H,2,0,4.9165,0.0040000000000000036
374,PL0013,sh33,pdz2,4,H3,3,H,3,0,6.350500000000001,0.0040000000000000036
375,PL0013,sh33,pdz2,4,H4,4,H,1,5,4.311,0.0040000000000000036
376,PL0013,sh33,pdz2,4,H5,5,H,2,5,4.642999999999999,0.0040000000000000036
377,PL0013,sh33,pdz2,4,H6,6,H,3,5,6.1209999999999996,0.0040000000000000036
378,PL0013,sh33,pdz2,4,H7,7,H,1,10,3.7704999999999993,0.0040000000000000036
379,PL0013,sh33,pdz2,4,H8,8,H,2,10,4.646999999999999,0.0040000000000000036
380,PL0013,sh33,pdz2,4,H9,9,H,3,10,5.740499999999999,0.0040000000000000036
381,PL0013,sh33,pdz2,4,H10,10,H,1,20,3.8815,0.0040000000000000036
382,PL0013,sh33,pdz2,4,H11,11,H,2,20,3.4585,0.0040000000000000036
383,PL0013,sh33,pdz2,4,H12,12,H,3,20,4.749999999999999,0.0040000000000000036
384,PL0013,pdz3,sh32,5,A1,1,A,1,0,3.978999999999999,0.0040000000000000036
385,PL0013,pdz3,sh32,5,A2,2,A,2,0,3.376,0.0040000000000000036
386,PL0013,pdz3,sh32,5,A3,3,A,3,0,3.0324999999999998,0.0040000000000000036
387,PL0013,pdz3,sh32,5,A4,4,A,1,5,5.6105,0.023999999999999966
388,PL0013,pdz3,sh32,5,A5,5,A,2,5,4.504999999999999,0.0040000000000000036
389,PL0013,pdz3,sh32,5,A6,6,A,3,5,2.6950000000000003,0.0040000000000000036
390,PL0013,pdz3,sh32,5,A7,7,A,1,10,3.425,0.0040000000000000036
391,PL0013,pdz3,sh32,5,A8,8,A,2,10,4.382499999999999,0.0040000000000000036
392,PL0013,pdz3,sh32,5,A9,9,A,3,10,3.4925,0.0040000000000000036
393,PL0013,pdz3,sh32,5,A10,10,A,1,20,3.488,0.0040000000000000036
394,PL0013,pdz3,sh32,5,A11,11,A,2,20,3.9764999999999997,0.0040000000000000036
395,PL0013,pdz3,sh32,5,A12,12,A,3,20,3.1745000000000005,0.0040000000000000036
396,PL0013,sh31,sh31,5,B1,1,B,1,0,3.5075000000000003,0.0040000000000000036
397,PL0013,sh31,sh31,5,B2,2,B,2,0,2.6420000000000003,0.0040000000000000036
398,PL0013,sh31,sh31,5,B3,3,B,3,0,2.5345000000000004,0.0040000000000000036
399,PL0013,sh31,sh31,5,B4,4,B,1,5,4.215,0.008000000000000007
400,PL0013,sh31,sh31,5,B5,5,B,2,5,3.7529999999999997,0.0040000000000000036
401,PL0013,sh31,sh31,5,B6,6,B,3,5,4.0440000000000005,0.0040000000000000036
402,PL0013,sh31,sh31,5,B7,7,B,1,10,4.1835,0.008000000000000007
403,PL0013,sh31,sh31,5,B8,8,B,2,10,3.6215,0.0040000000000000036
404,PL0013,sh31,sh31,5,B9,9,B,3,10,4.015499999999999,0.0040000000000000036
405,PL0013,sh31,sh31,5,B10,10,B,1,20,4.6525,0.01200000000000001
406,PL0013,sh31,sh31,5,B11,11,B,2,20,3.9800000000000004,0.008000000000000007
407,PL0013,sh31,sh31,5,B12,12,B,3,20,4.372,0.008000000000000007
408,PL0013,sh31,sh32,5,C1,1,C,1,0,3.0165000000000006,0.0040000000000000036
409,PL0013,sh31,sh32,5,C2,2,C,2,0,2.9485,0.0040000000000000036
410,PL0013,sh31,sh32,5,C3,3,C,3,0,2.2115,0.0040000000000000036
411,PL0013,sh31,sh32,5,C4,4,C,1,5,2.9159999999999995,0.0040000000000000036
412,PL0013,sh31,sh32,5,C5,5,C,2,5,3.6020000000000003,0.0040000000000000036
413,PL0013,sh31,sh32,5,C6,6,C,3,5,3.279000000000001,0.0040000000000000036
414,PL0013,sh31,sh32,5,C7,7,C,1,10,2.7145,0.0040000000000000036
415,PL0013,sh31,sh32,5,C8,8,C,2,10,3.0180000000000002,0.0040000000000000036
416,PL0013,sh31,sh32,5,C9,9,C,3,10,3.532,0.0040000000000000036
417,PL0013,sh31,sh32,5,C10,10,C,1,20,2.8810000000000002,0.0040000000000000036
418,PL0013,sh31,sh32,5,C11,11,C,2,20,3.1765000000000008,0.0040000000000000036
419,PL0013,sh31,sh32,5,C12,12,C,3,20,3.6705000000000005,0.0040000000000000036
420,PL0013,sh32,sh31,5,D1,1,D,1,0,3.0095000000000005,0.0040000000000000036
421,PL0013,sh32,sh31,5,D2,2,D,2,0,2.5555000000000003,0.0040000000000000036
422,PL0013,sh32,sh31,5,D3,3,D,3,0,3.0150000000000006,0.0040000000000000036
423,PL0013,sh32,sh31,5,D4,4,D,1,5,3.897,0.008000000000000007
424,PL0013,sh32,sh31,5,D5,5,D,2,5,2.8860000000000006,0.0040000000000000036
425,PL0013,sh32,sh31,5,D6,6,D,3,5,3.4580000000000006,0.008000000000000007
426,PL0013,sh32,sh31,5,D7,7,D,1,10,2.7765000000000004,0.0040000000000000036
427,PL0013,sh32,sh31,5,D8,8,D,2,10,3.2795000000000005,0.008000000000000007
428,PL0013,sh32,sh31,5,D9,9,D,3,10,3.7194999999999996,0.0040000000000000036
429,PL0013,sh32,sh31,5,D10,10,D,1,20,2.9990000000000006,0.0040000000000000036
430,PL0013,sh32,sh31,5,D11,11,D,2,20,2.591500000000001,0.0040000000000000036
431,PL0013,sh32,sh31,5,D12,12,D,3,20,3.6585,0.0040000000000000036
432,PL0013,pdz1,pdz1,5,E1,1,E,1,0,2.9215000000000004,0.0040000000000000036
433,PL0013,pdz1,pdz1,5,E2,2,E,2,0,2.0325000000000006,0.0040000000000000036
434,PL0013,pdz1,pdz1,5,E3,3,E,3,0,2.0820000000000007,0.0040000000000000036
435,PL0013,pdz1,pdz1,5,E4,4,E,1,5,2.329,0.0040000000000000036
436,PL0013,pdz1,pdz1,5,E5,5,E,2,5,2.7039999999999997,0.0040000000000000036
437,PL0013,pdz1,pdz1,5,E6,6,E,3,5,3.197,0.0040000000000000036
438,PL0013,pdz1,pdz1,5,E7,7,E,1,10,2.3990000000000005,0.0040000000000000036
439,PL0013,pdz1,pdz1,5,E8,8,E,2,10,2.5565000000000007,0.0040000000000000036
440,PL0013,pdz1,pdz1,5,E9,9,E,3,10,2.7265000000000006,0.0040000000000000036
441,PL0013,pdz1,pdz1,5,E10,10,E,1,20,2.244,0.0040000000000000036
442,PL0013,pdz1,pdz1,5,E11,11,E,2,20,2.2670000000000003,0.0040000000000000036
443,PL0013,pdz1,pdz1,5,E12,12,E,3,20,3.4095000000000004,0.0040000000000000036
444,PL0013,pdz1,pdz3,5,F1,1,F,1,0,2.6450000000000005,0.0040000000000000036
445,PL0013,pdz1,pdz3,5,F2,2,F,2,0,3.2720000000000002,0.0040000000000000036
446,PL0013,pdz1,pdz3,5,F3,3,F,3,0,2.3350000000000004,0.0040000000000000036
447,PL0013,pdz1,pdz3,5,F4,4,F,1,5,2.8635,0.0040000000000000036
448,PL0013,pdz1,pdz3,5,F5,5,F,2,5,3.3439999999999994,0.0040000000000000036
449,PL0013,pdz1,pdz3,5,F6,6,F,3,5,3.2024999999999997,0.0040000000000000036
450,PL0013,pdz1,pdz3,5,F7,7,F,1,10,2.5395000000000003,0.0040000000000000036
451,PL0013,pdz1,pdz3,5,F8,8,F,2,10,3.2215,0.0040000000000000036
452,PL0013,pdz1,pdz3,5,F9,9,F,3,10,2.8465,0.0040000000000000036
453,PL0013,pdz1,pdz3,5,F10,10,F,1,20,3.3115000000000006,0.008000000000000007
454,PL0013,pdz1,pdz3,5,F11,11,F,2,20,2.5745000000000005,0.0040000000000000036
455,PL0013,pdz1,pdz3,5,F12,12,F,3,20,3.6225,0.0040000000000000036
456,PL0013,pdz3,pdz3,5,G1,1,G,1,0,3.1590000000000003,0.0040000000000000036
457,PL0013,pdz3,pdz3,5,G2,2,G,2,0,4.3345,0.01200000000000001
458,PL0013,pdz3,pdz3,5,G3,3,G,3,0,3.1055,0.008000000000000007
459,PL0013,pdz3,pdz3,5,G4,4,G,1,5,3.4895,0.008000000000000007
460,PL0013,pdz3,pdz3,5,G5,5,G,2,5,4.189,0.008000000000000007
461,PL0013,pdz3,pdz3,5,G6,6,G,3,5,3.4484999999999997,0.0040000000000000036
462,PL0013,pdz3,pdz3,5,G7,7,G,1,10,3.8470000000000004,0.01200000000000001
463,PL0013,pdz3,pdz3,5,G8,8,G,2,10,3.0355000000000003,0.0040000000000000036
464,PL0013,pdz3,pdz3,5,G9,9,G,3,10,4.125,0.008000000000000007
465,PL0013,pdz3,pdz3,5,G10,10,G,1,20,2.3930000000000002,0.0040000000000000036
466,PL0013,pdz3,pdz3,5,G11,11,G,2,20,2.8390000000000004,0.0040000000000000036
467,PL0013,pdz3,pdz3,5,G12,12,G,3,20,4.053,0.008000000000000007
468,PL0013,pdz1,sh32,5,H1,1,H,1,0,3.2125,0.0040000000000000036
469,PL0013,pdz1,sh32,5,H2,2,H,2,0,3.5395000000000008,0.0040000000000000036
470,PL0013,pdz1,sh32,5,H3,3,H,3,0,3.4815,0.0040000000000000036
471,PL0013,pdz1,sh32,5,H4,4,H,1,5,3.7235,0.0040000000000000036
472,PL0013,pdz1,sh32,5,H5,5,H,2,5,4.435,0.0040000000000000036
473,PL0013,pdz1,sh32,5,H6,6,H,3,5,3.7895,0.0040000000000000036
474,PL0013,pdz1,sh32,5,H7,7,H,1,10,3.4515000000000002,0.0040000000000000036
475,PL0013,pdz1,sh32,5,H8,8,H,2,10,4.3155,0.0040000000000000036
476,PL0013,pdz1,sh32,5,H9,9,H,3,10,4.507999999999999,0.0040000000000000036
477,PL0013,pdz1,sh32,5,H10,10,H,1,20,3.0585,0.0040000000000000036
478,PL0013,pdz1,sh32,5,H11,11,H,2,20,4.105499999999999,0.0040000000000000036
479,PL0013,pdz1,sh32,5,H12,12,H,3,20,4.131499999999999,0.0040000000000000036
480,PL0013,sh32,pdz1,6,A1,1,A,1,0,3.2300000000000004,0.0040000000000000036
481,PL0013,sh32,pdz1,6,A2,2,A,2,0,3.894,0.0040000000000000036
482,PL0013,sh32,pdz1,6,A3,3,A,3,0,4.1045,0.0040000000000000036
483,PL0013,sh32,pdz1,6,A4,4,A,1,5,3.471,0.0040000000000000036
484,PL0013,sh32,pdz1,6,A5,5,A,2,5,3.399,0.0040000000000000036
485,PL0013,sh32,pdz1,6,A6,6,A,3,5,4.3605,0.0040000000000000036
486,PL0013,sh32,pdz1,6,A7,7,A,1,10,3.223500000000001,0.0040000000000000036
487,PL0013,sh32,pdz1,6,A8,8,A,2,10,4.242999999999999,0.0040000000000000036
488,PL0013,sh32,pdz1,6,A9,9,A,3,10,4.658499999999999,0.0040000000000000036
489,PL0013,sh32,pdz1,6,A10,10,A,1,20,3.5850000000000004,0.008000000000000007
490,PL0013,sh32,pdz1,6,A11,11,A,2,20,4.323,0.01200000000000001
491,PL0013,sh32,pdz1,6,A12,12,A,3,20,4.112,0.0040000000000000036
492,PL0013,empty,empty,6,B1,1,B,1,0,2.7345000000000006,0.0040000000000000036
493,PL0013,empty,empty,6,B2,2,B,2,0,3.3330000000000006,0.0040000000000000036
494,PL0013,empty,empty,6,B3,3,B,3,0,2.265,0.0040000000000000036
495,PL0013,empty,empty,6,B4,4,B,1,5,2.1170000000000004,0.0040000000000000036
496,PL0013,empty,empty,6,B5,5,B,2,5,2.489,0.02400000000000002
497,PL0013,empty,empty,6,B6,6,B,3,5,3.434,0.0040000000000000036
498,PL0013,empty,empty,6,B7,7,B,1,10,2.1530000000000005,0.0040000000000000036
499,PL0013,empty,empty,6,B8,8,B,2,10,3.0225000000000004,0.0040000000000000036
500,PL0013,empty,empty,6,B9,9,B,3,10,2.2985000000000007,0.0040000000000000036
501,PL0013,empty,empty,6,B10,10,B,1,20,1.879,0.007999999999999952
502,PL0013,empty,empty,6,B11,11,B,2,20,3.0110000000000006,0.0040000000000000036
503,PL0013,empty,empty,6,B12,12,B,3,20,3.5315000000000003,0.0040000000000000036
504,PL0014,sh31,pdz1,6,C1,1,C,1,0,2.052000000000001,0.0040000000000000036
505,PL0014,sh31,pdz1,6,C2,2,C,2,0,2.585,0.0040000000000000036
506,PL0014,sh31,pdz1,6,C3,3,C,3,0,2.4905000000000004,0.0040000000000000036
507,PL0014,sh31,pdz1,6,C4,4,C,1,5,5.0649999999999995,0.01200000000000001
508,PL0014,sh31,pdz1,6,C5,5,C,2,5,6.3675,0.01200000000000001
509,PL0014,sh31,pdz1,6,C6,6,C,3,5,11.643,0.028000000000000025
510,PL0014,sh31,pdz1,6,C7,7,C,1,10,9.683,0.03600000000000003
511,PL0014,sh31,pdz1,6,C8,8,C,2,10,9.253000000000002,0.028000000000000025
512,PL0014,sh31,pdz1,6,C9,9,C,3,10,13.328000000000001,0.052000000000000046
513,PL0014,sh31,pdz1,6,C10,10,C,1,20,20.006500000000003,0.08000000000000007
514,PL0014,sh31,pdz1,6,C11,11,C,2,20,20.293000000000003,0.07200000000000006
515,PL0014,sh31,pdz1,6,C12,12,C,3,20,33.4965,0.07600000000000007
516,PL0014,sh33,pdz3,6,D1,1,D,1,0,2.976000000000001,0.0040000000000000036
517,PL0014,sh33,pdz3,6,D2,2,D,2,0,4.0009999999999994,0.0040000000000000036
518,PL0014,sh33,pdz3,6,D3,3,D,3,0,2.2960000000000003,0.0040000000000000036
519,PL0014,sh33,pdz3,6,D4,4,D,1,5,1.9590000000000005,0.0040000000000000036
520,PL0014,sh33,pdz3,6,D5,5,D,2,5,2.9455,0.0040000000000000036
521,PL0014,sh33,pdz3,6,D6,6,D,3,5,2.830000000000001,0.0040000000000000036
522,PL0014,sh33,pdz3,6,D7,7,D,1,10,3.1405000000000003,0.008000000000000007
523,PL0014,sh33,pdz3,6,D8,8,D,2,10,2.8945000000000007,0.0040000000000000036
524,PL0014,sh33,pdz3,6,D9,9,D,3,10,2.1955000000000005,0.0040000000000000036
525,PL0014,sh33,pdz3,6,D10,10,D,1,20,2.2790000000000004,0.0040000000000000036
526,PL0014,sh33,pdz3,6,D11,11,D,2,20,2.935500000000001,0.0040000000000000036
527,PL0014,sh33,pdz3,6,D12,12,D,3,20,2.7,0.0040000000000000036
528,PL0014,sh31,pdz3,6,E1,1,E,1,0,2.7135000000000007,0.0040000000000000036
529,PL0014,sh31,pdz3,6,E2,2,E,2,0,2.4145000000000003,0.0040000000000000036
530,PL0014,sh31,pdz3,6,E3,3,E,3,0,2.3580000000000005,0.0040000000000000036
531,PL0014,sh31,pdz3,6,E4,4,E,1,5,2.2015000000000007,0.0040000000000000036
532,PL0014,sh31,pdz3,6,E5,5,E,2,5,1.9905000000000006,0.0040000000000000036
533,PL0014,sh31,pdz3,6,E6,6,E,3,5,3.1995000000000005,0.0040000000000000036
534,PL0014,sh31,pdz3,6,E7,7,E,1,10,2.5365000000000006,0.0040000000000000036
535,PL0014,sh31,pdz3,6,E8,8,E,2,10,2.732500000000001,0.0040000000000000036
536,PL0014,sh31,pdz3,6,E9,9,E,3,10,2.3370000000000006,0.0040000000000000036
537,PL0014,sh31,pdz3,6,E10,10,E,1,20,4.002000000000001,0.008000000000000007
538,PL0014,sh31,pdz3,6,E11,11,E,2,20,2.1990000000000007,0.0040000000000000036
539,PL0014,sh31,pdz3,6,E12,12,E,3,20,4.1450000000000005,0.01200000000000001
540,PL0014,sh33,pdz1,6,F1,1,F,1,0,2.1214999999999997,0.0040000000000000036
541,PL0014,sh33,pdz1,6,F2,2,F,2,0,3.995499999999999,0.0040000000000000036
542,PL0014,sh33,pdz1,6,F3,3,F,3,0,2.591500000000001,0.0040000000000000036
543,PL0014,sh33,pdz1,6,F4,4,F,1,5,1.9120000000000008,0.0040000000000000036
544,PL0014,sh33,pdz1,6,F5,5,F,2,5,2.7455000000000003,0.0040000000000000036
545,PL0014,sh33,pdz1,6,F6,6,F,3,5,2.8515000000000006,0.0040000000000000036
546,PL0014,sh33,pdz1,6,F7,7,F,1,10,2.1645000000000008,0.0040000000000000036
547,PL0014,sh33,pdz1,6,F8,8,F,2,10,2.7685,0.0040000000000000036
548,PL0014,sh33,pdz1,6,F9,9,F,3,10,2.0140000000000002,0.0040000000000000036
549,PL0014,sh33,pdz1,6,F10,10,F,1,20,4.297499999999999,0.008000000000000007
550,PL0014,sh33,pdz1,6,F11,11,F,2,20,3.702,0.008000000000000007
551,PL0014,sh33,pdz1,6,F12,12,F,3,20,3.1335000000000006,0.0040000000000000036
552,PL0014,pdz3,sh33,6,G1,1,G,1,0,2.5555000000000003,0.0040000000000000036
553,PL0014,pdz3,sh33,6,G2,2,G,2,0,3.4050000000000002,0.0040000000000000036
554,PL0014,pdz3,sh33,6,G3,3,G,3,0,3.068,0.0040000000000000036
555,PL0014,pdz3,sh33,6,G4,4,G,1,5,2.0125,0.0040000000000000036
556,PL0014,pdz3,sh33,6,G5,5,G,2,5,2.6740000000000004,0.0040000000000000036
557,PL0014,pdz3,sh33,6,G6,6,G,3,5,2.9550000000000005,0.0040000000000000036
558,PL0014,pdz3,sh33,6,G7,7,G,1,10,2.4670000000000005,0.0040000000000000036
559,PL0014,pdz3,sh33,6,G8,8,G,2,10,3.6360000000000006,0.008000000000000007
560,PL0014,pdz3,sh33,6,G9,9,G,3,10,2.0705000000000005,0.0040000000000000036
561,PL0014,pdz3,sh33,6,G10,10,G,1,20,2.245,0.0040000000000000036
562,PL0014,pdz3,sh33,6,G11,11,G,2,20,2.6220000000000008,0.0040000000000000036
563,PL0014,pdz3,sh33,6,G12,12,G,3,20,2.5780000000000003,0.0040000000000000036
564,PL0014,pdz1,sh33,6,H1,1,H,1,0,3.004000000000001,0.0040000000000000036
565,PL0014,pdz1,sh33,6,H2,2,H,2,0,4.8115,0.008000000000000007
566,PL0014,pdz1,sh33,6,H3,3,H,3,0,3.3145000000000002,0.0040000000000000036
567,PL0014,pdz1,sh33,6,H4,4,H,1,5,2.9245,0.0040000000000000036
568,PL0014,pdz1,sh33,6,H5,5,H,2,5,4.192499999999999,0.0040000000000000036
569,PL0014,pdz1,sh33,6,H6,6,H,3,5,3.4950000000000006,0.0040000000000000036
570,PL0014,pdz1,sh33,6,H7,7,H,1,10,3.2135000000000002,0.0040000000000000036
571,PL0014,pdz1,sh33,6,H8,8,H,2,10,3.609,0.0040000000000000036
572,PL0014,pdz1,sh33,6,H9,9,H,3,10,3.4535000000000005,0.0040000000000000036
573,PL0014,pdz1,sh33,6,H10,10,H,1,20,3.7144999999999997,0.0040000000000000036
574,PL0014,pdz1,sh33,6,H11,11,H,2,20,3.2339999999999995,0.0040000000000000036
575,PL0014,pdz1,sh33,6,H12,12,H,3,20,3.2455,0.0040000000000000036
576,PL0014,pdz3,sh31,7,A1,1,A,1,0,6.861500000000001,0.008000000000000007
577,PL0014,pdz3,sh31,7,A2,2,A,2,0,5.014,0.0040000000000000036
578,PL0014,pdz3,sh31,7,A3,3,A,3,0,6.007,0.008000000000000007
579,PL0014,pdz3,sh31,7,A4,4,A,1,5,6.972000000000001,0.008000000000000007
580,PL0014,pdz3,sh31,7,A5,5,A,2,5,8.073,0.008000000000000007
581,PL0014,pdz3,sh31,7,A6,6,A,3,5,6.545499999999999,0.008000000000000007
582,PL0014,pdz3,sh31,7,A7,7,A,1,10,6.8565000000000005,0.008000000000000007
583,PL0014,pdz3,sh31,7,A8,8,A,2,10,4.721499999999999,0.008000000000000007
584,PL0014,pdz3,sh31,7,A9,9,A,3,10,7.987500000000001,0.01200000000000001
585,PL0014,pdz3,sh31,7,A10,10,A,1,20,6.890500000000001,0.008000000000000007
586,PL0014,pdz3,sh31,7,A11,11,A,2,20,3.2785000000000006,0.0040000000000000036
587,PL0014,pdz3,sh31,7,A12,12,A,3,20,5.966,0.008000000000000007
588,PL0014,pdz1,sh31,7,B1,1,B,1,0,5.172999999999999,0.0040000000000000036
589,PL0014,pdz1,sh31,7,B2,2,B,2,0,3.849999999999999,0.0040000000000000036
590,PL0014,pdz1,sh31,7,B3,3,B,3,0,4.224500000000001,0.0040000000000000036
591,PL0014,pdz1,sh31,7,B4,4,B,1,5,9.344500000000004,0.01200000000000001
592,PL0014,pdz1,sh31,7,B5,5,B,2,5,9.193999999999999,0.016000000000000014
593,PL0014,pdz1,sh31,7,B6,6,B,3,5,10.0835,0.016000000000000014
594,PL0014,pdz1,sh31,7,B7,7,B,1,10,24.734500000000004,0.04800000000000004
595,PL0014,pdz1,sh31,7,B8,8,B,2,10,13.7445,0.04400000000000004
596,PL0014,pdz1,sh31,7,B9,9,B,3,10,15.361000000000002,0.04800000000000004
597,PL0014,pdz1,sh31,7,B10,10,B,1,20,21.722,0.06000000000000005
598,PL0014,pdz1,sh31,7,B11,11,B,2,20,22.9255,0.06800000000000006
599,PL0014,pdz1,sh31,7,B12,12,B,3,20,21.97,0.06400000000000006
600,PL0014,sh31,pdz2,7,C1,1,C,1,0,6.087999999999999,0.0040000000000000036
601,PL0014,sh31,pdz2,7,C2,2,C,2,0,4.864999999999999,0.0040000000000000036
602,PL0014,sh31,pdz2,7,C3,3,C,3,0,4.176500000000001,0.0040000000000000036
603,PL0014,sh31,pdz2,7,C4,4,C,1,5,5.4165,0.0040000000000000036
604,PL0014,sh31,pdz2,7,C5,5,C,2,5,5.6594999999999995,0.008000000000000007
605,PL0014,sh31,pdz2,7,C6,6,C,3,5,5.2444999999999995,0.0040000000000000036
606,PL0014,sh31,pdz2,7,C7,7,C,1,10,5.815999999999999,0.008000000000000007
607,PL0014,sh31,pdz2,7,C8,8,C,2,10,7.025499999999998,0.01200000000000001
608,PL0014,sh31,pdz2,7,C9,9,C,3,10,6.564500000000002,0.008000000000000007
609,PL0014,sh31,pdz2,7,C10,10,C,1,20,5.936,0.01200000000000001
610,PL0014,sh31,pdz2,7,C11,11,C,2,20,7.6615,0.020000000000000018
611,PL0014,sh31,pdz2,7,C12,12,C,3,20,5.929000000000001,0.008000000000000007
